files,sents,target
多 姿 态 人 脸 识 别 的 研 究 与 实 现,3 系 统 实 现 ： 利 用 以 上 方 法 对 当 前 的 多 姿 态 人 脸 识 别 系 统 进 行 实 现 ， 系 统 可 以 有 效 的 对 多 姿 态 人 脸 进 行 识 别 ， 并 且 将 其 他 多 姿 态 人 脸 转 正 方 法 替 换 到 系 统 当 中 ， 对 本 文 当 中 的 人 脸 转 正 和 其 他 方 法 进 行 比 较 并 分 析 。,0
多 姿 态 人 脸 识 别 的 研 究 与 实 现,主 要 工 作 与 贡 献 如 下 所 示 ： 1 对 单 角 度 多 姿 态 人 脸 图 像 进 行 融 合 。,1
多 姿 态 人 脸 识 别 的 研 究 与 实 现,2 消 除 人 脸 修 复 后 的 像 素 缺 失 。,1
多 姿 态 人 脸 识 别 的 研 究 与 实 现,本 文 以 实 现 多 姿 态 人 脸 识 别 系 统 为 目 的 ， 在 单 视 角 的 多 姿 态 人 脸 构 造 上 有 较 深 入 的 研 究 ， 实 验 证 明 本 文 方 法 的 可 行 性 ， 并 在 一 定 程 度 上 提 高 系 统 的 识 别 率 和 准 确 率 ， 对 于 实 际 场 景 中 的 人 脸 识 别 技 术 有 着 一 定 的 积 极 意 义 。,1
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,""" 三 网 融 合 "" 是 当 下 科 技 和 标 准 逐 渐 融 合 的 一 个 典 型 表 现 形 式 ， 以 软 交 换 为 核 心 的 已 成 为 未 来 网 络 发 展 的 大 趋 势 ， 电 力 系 统 通 信 也 将 受 益 于 这 一 技 术 。",0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,文 章 首 先 对 通 信 系 统 中 的 几 类 关 键 技 术 进 行 了 阐 述 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,采 用 流 行 的 协 议 作 为 系 统 的 信 令 协 议 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,同 时 介 绍 了 当 前 流 行 的 标 准 ， 音 视 频 编 码 技 术 和 媒 体 流 传 输 技 术 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,在 此 基 础 上 ， 给 出 了 本 文 电 力 系 统 指 挥 与 调 度 系 统 中 的 多 媒 体 通 信 平 台 的 设 计 方 案 ， 并 选 择 强 大 的 开 源 软 件 作 为 该 多 媒 体 通 信 平 台 的 软 交 换 软 件 支 撑 平 台 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,通 过 分 析 内 核 结 构 特 点 、 对 应 信 令 的 处 理 和 实 现 过 程 、 呼 叫 控 制 流 程 、 功 能 扩 展 呈 现 等 ， 结 合 电 力 公 司 的 实 际 应 用 ， 实 现 了 针 对 管 理 界 面 的 二 次 开 发 ； 针 对 电 力 公 司 大 量 的 原 有 应 用 ， 在 传 统 的 网 页 界 面 中 ， 通 过 嵌 入 网 页 电 话 功 能 ， 增 强 其 它 的 功 能 ， 实 现 浏 览 器 和 普 通 软 电 话 、 智 能 终 端 、 公 用 电 话 之 间 的 即 时 通 讯 功 能 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,点 击 呼 叫 功 能 也 可 方 便 地 内 嵌 到 已 有 页 面 ， 方 便 和 加 强 了 电 力 公 司 人 员 之 间 的 实 时 联 络 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,本 系 统 的 实 现 遵 循 了 网 络 接 入 、 呼 叫 控 制 、 电 力 生 产 业 务 应 用 的 三 层 体 系 结 构 ， 满 足 集 团 化 应 用 需 求 、 全 局 指 挥 的 应 用 理 念 ， 同 时 具 备 移 动 化 的 应 用 能 力 和 智 能 化 的 趋 势 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,可 方 便 进 行 新 业 务 的 扩 展 应 用 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,另 外 ， 根 据 电 力 公 司 的 实 际 业 务 需 求 ， 充 分 地 进 行 了 验 证 本 研 究 系 统 的 可 行 性 、 实 用 性 测 试 。,0
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,本 文 通 过 对 电 力 通 信 中 的 语 音 视 频 的 研 究 ， 提 出 了 一 套 基 于 开 源 解 决 方 案 的 软 交 换 系 统 和 通 信 工 具 软 件 的 集 成 运 用 方 案 ， 并 对 实 际 的 业 务 进 行 了 设 计 与 实 现 。,1
多 媒 体 电 力 调 度 指 挥 应 急 系 统 的 设 计 与 实 现,此 通 信 平 台 的 成 功 实 现 ， 能 够 为 电 力 系 统 的 指 挥 与 调 度 和 多 媒 体 视 频 会 议 系 统 提 供 了 有 力 保 障 和 支 撑 ， 并 有 利 于 拓 展 更 多 的 应 用 业 务 ， 促 进 电 力 公 司 的 健 康 、 快 速 发 展 。,1
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,数 字 标 牌 系 统 是 通 过 终 端 显 示 设 备 与 媒 体 播 放 器 ， 在 大 型 商 场 、 超 市 、 酒 店 大 堂 等 人 流 汇 聚 的 公 共 场 所 ， 发 布 商 业 、 财 经 和 娱 乐 信 息 的 多 媒 体 专 业 视 听 系 统 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,而 在 智 能 设 备 高 速 使 用 的 今 天 ， 对 于 这 种 特 定 的 物 理 场 所 、 特 定 的 时 间 段 来 进 行 广 告 推 送 的 方 式 ， 已 经 无 法 满 足 众 多 广 告 主 的 需 求 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,智 能 手 机 、 平 板 电 脑 、 笔 记 本 等 移 动 设 备 的 普 及 ， 已 将 我 们 从 早 期 的 互 联 网 时 代 领 进 了 一 个 新 的 移 动 互 联 网 时 代 ， 屏 幕 与 屏 幕 之 间 没 有 了 严 格 的 区 分 ， 完 全 来 自 于 同 一 个 信 息 源 ， 屏 幕 之 间 是 一 种 联 动 的 关 系 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,对 多 屏 互 动 联 播 系 统 的 应 用 研 究 ， 本 论 文 主 要 是 站 在 管 理 的 目 的 上 ， 设 计 了 一 套 管 理 平 台 ， 实 现 了 对 显 示 屏 、 智 能 手 机 、 用 户 体 验 、 显 示 屏 、 平 板 电 脑 屏 幕 的 内 容 管 控 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,多 屏 互 动 联 播 系 统 主 要 分 为 三 个 模 块 ， 分 别 是 前 端 展 示 模 块 、 数 据 通 信 中 间 件 模 块 、 以 及 后 台 管 理 模 块 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,论 文 首 先 阐 述 了 系 统 建 设 所 需 使 用 的 相 关 技 术 ， 主 要 包 括 基 于 系 统 的 相 关 技 术 、 基 于 系 统 的 . 技 术 、 数 据 加 密 技 术 与 数 据 库 等 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,其 后 对 多 屏 互 动 联 播 系 统 的 三 个 模 块 进 行 了 需 求 分 析 ， 详 细 论 述 了 在 既 定 需 求 的 基 础 上 ， 每 个 模 块 所 需 要 实 现 的 功 能 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,之 后 本 论 文 进 行 了 系 统 设 计 方 面 的 描 述 ， 从 系 统 整 体 设 计 开 始 ， 阐 述 了 系 统 的 整 个 结 构 、 简 写 、 数 据 库 命 名 及 规 则 等 ， 此 后 对 系 统 各 模 块 进 行 详 细 的 介 绍 ， 包 括 各 模 块 的 框 图 、 流 程 图 等 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,在 通 信 协 议 设 计 部 分 ， 以 接 口 描 述 、 示 例 、 请 求 数 据 结 构 设 计 与 响 应 数 据 结 构 设 计 的 方 式 介 绍 了 本 系 统 所 需 使 用 的 通 信 协 议 内 容 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,随 后 本 论 文 阐 述 了 系 统 实 现 的 相 关 内 容 ， 针 对 系 统 设 计 的 三 个 模 块 ， 系 统 实 现 部 分 进 行 了 一 对 一 的 详 细 描 述 ， 提 供 了 部 分 软 件 界 面 或 效 果 截 图 ， 以 及 部 分 核 心 源 代 码 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,最 后 在 系 统 测 试 部 分 中 ， 论 文 介 绍 了 系 统 测 试 环 境 ， 包 括 前 端 测 试 所 需 使 用 的 相 关 硬 件 与 服 务 器 ， 其 中 一 台 通 过 软 件 模 拟 多 终 端 并 发 请 求 ， 通 过 测 试 用 例 的 方 式 概 述 了 主 要 功 能 的 测 试 结 果 ， 同 时 在 模 拟 多 终 端 并 发 的 情 况 下 ， 验 证 了 系 统 性 能 情 况 ， 通 过 测 试 结 果 可 以 看 出 系 统 设 计 满 足 预 期 目 标 情 况 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,多 屏 互 动 联 播 系 统 通 过 一 套 管 理 平 台 ， 实 现 了 对 显 示 屏 、 智 能 手 机 、 用 户 体 验 、 显 示 屏 、 平 板 电 脑 屏 幕 的 内 容 发 布 与 管 控 。,0
多 屏 互 动 联 播 系 统 的 设 计 与 实 现,就 当 前 的 市 场 调 研 来 看 ， 如 中 科 大 洋 、 星 网 锐 捷 等 传 统 数 字 标 牌 厂 商 ， 多 屏 互 动 联 播 系 统 的 研 究 与 设 计 走 在 了 数 字 标 牌 领 域 前 沿 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,随 着 物 联 网 的 快 速 发 展 以 及 各 行 各 业 新 需 求 的 不 断 涌 现 ， 物 联 网 终 端 所 需 要 实 现 的 功 能 不 仅 越 来 越 多 也 越 来 越 复 杂 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,然 而 ， 目 前 数 据 采 集 类 的 物 联 网 终 端 采 集 功 能 定 位 单 一 ， 造 成 开 发 生 产 过 程 中 重 复 性 劳 动 增 多 ， 效 率 低 下 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,因 此 ， 对 于 数 据 采 集 类 的 物 联 网 终 端 ， 开 发 一 套 完 整 、 高 效 、 扩 展 性 好 、 实 时 性 强 ， 面 对 不 同 的 采 集 情 景 都 适 用 的 多 总 线 采 集 嵌 入 式 实 时 系 统 的 要 求 十 分 迫 切 ， 这 也 对 提 高 企 业 的 经 济 效 益 ， 推 动 国 家 物 联 网 产 业 的 迅 速 发 展 具 有 十 分 重 要 的 意 义 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,对 于 系 统 硬 件 设 计 方 案 ， 本 文 将 硬 件 分 为 ， 采 集 ， 存 储 以 及 通 信 四 个 模 块 ， 也 预 留 了 其 他 接 口 ， 方 便 扩 充 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,本 文 中 对 于 系 统 软 件 设 计 方 案 ， 采 用 面 向 对 象 的 设 计 思 想 ， 以 通 用 、 实 用 为 目 标 ， 整 体 划 分 为 ： 数 据 采 集 层 、 任 务 控 制 层 、 数 据 链 路 层 、 协 议 层 、 通 信 层 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,各 层 之 间 通 过 公 共 接 口 联 系 ， 避 免 了 深 度 耦 合 ， 方 便 开 发 及 扩 展 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,为 将 系 统 移 植 到 基 于 3 2 4 系 列 芯 片 的 物 联 网 终 端 上 ， 本 文 依 据 硬 件 环 境 对 系 统 空 间 做 了 划 分 、 实 现 了 系 统 引 导 程 序 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,对 于 多 总 线 采 集 部 分 ， 本 文 分 别 介 绍 了 、 2 3 2 、 4 8 5 、 、 总 线 以 及 相 关 的 外 围 电 路 原 理 图 设 计 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,然 后 介 绍 了 部 分 数 据 采 集 任 务 的 实 现 ， 包 括 接 口 上 的 双 模 定 位 任 务 和 无 线 通 信 状 态 机 任 务 、 2 3 2 总 线 上 的 数 据 采 集 任 务 、 4 8 5 总 线 上 的 协 议 处 理 任 务 、 总 线 协 议 处 理 任 务 和 总 线 上 的 卡 操 作 任 务 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,最 后 给 出 了 多 总 线 采 集 嵌 入 式 实 时 系 统 的 一 个 物 联 网 终 端 实 物 图 ， 对 系 统 进 行 集 成 测 试 ， 并 介 绍 了 总 线 策 略 配 置 的 功 能 ， 给 出 终 端 系 统 的 一 个 应 用 实 例 。,0
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,除 此 之 外 ， 本 文 还 设 计 了 一 种 多 总 线 策 略 ， 在 面 对 多 种 采 集 方 式 、 多 种 通 讯 协 议 以 及 多 种 传 感 器 的 物 联 网 终 端 使 用 环 境 ， 给 出 了 一 种 可 配 置 化 方 案 ， 拓 展 了 终 端 的 使 用 范 围 ， 减 少 了 开 发 生 产 过 程 中 的 重 复 劳 动 。,1
多 总 线 采 集 嵌 入 式 实 时 系 统 的 设 计 与 实 现,同 时 ， 本 文 为 解 决 多 总 线 同 时 采 集 数 据 的 过 程 中 遇 到 的 丢 包 问 题 ， 构 建 了 一 个 神 经 网 络 模 型 ， 采 用 离 线 训 练 的 方 式 训 练 出 一 种 可 预 测 多 总 线 中 断 优 先 级 方 案 的 神 经 网 络 ， 并 使 用 测 试 集 进 行 测 试 ， 得 出 使 用 神 经 网 络 进 行 多 总 线 中 断 优 先 级 方 案 的 预 测 具 有 一 定 的 准 确 性 ， 有 一 定 的 使 用 价 值 但 仍 需 改 进 。,1
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,软 件 定 义 网 络 解 耦 了 传 统 网 络 中 的 控 制 平 面 和 数 据 平 面 ， 但 传 统 网 络 中 的 一 些 威 胁 在 中 依 旧 存 在 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,随 着 网 络 需 求 的 不 断 多 样 化 ， 个 性 化 ， 尚 未 出 现 标 准 化 的 北 向 接 口 协 议 ， 而 北 向 上 的 应 用 将 逐 渐 变 得 个 性 化 ， 更 加 注 重 细 节 管 理 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,应 用 的 来 源 往 往 来 自 第 三 方 厂 商 ， 对 于 应 用 的 安 全 性 考 证 是 亟 待 解 决 的 问 题 之 一 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,而 应 用 的 认 证 ， 授 权 ， 访 问 控 制 及 问 责 机 制 是 北 向 安 全 威 胁 来 源 的 主 要 构 成 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,同 时 控 制 器 能 力 的 限 制 可 能 带 来 单 点 故 障 ， 为 了 解 决 控 制 器 的 单 点 故 障 ， 提 出 多 控 制 器 的 使 用 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,针 对 以 上 内 容 ， 本 文 重 点 研 究 多 控 制 器 下 北 向 的 安 全 问 题 ， 提 出 一 套 北 向 安 全 问 题 解 决 方 案 以 及 设 计 实 现 其 相 应 架 构 ， 其 主 要 研 究 内 容 如 下 ： 首 先 ， 研 究 前 人 对 于 北 向 安 全 问 题 的 研 究 现 状 ， 针 对 主 要 的 应 用 的 身 份 认 证 、 授 权 、 权 限 、 问 责 问 题 ， 以 及 单 点 失 效 问 题 ， 做 出 分 析 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,在 多 控 制 器 网 络 环 境 下 ， 搭 建 实 现 基 础 框 架 ， 在 框 架 中 预 留 出 可 以 自 定 义 的 相 关 算 法 接 口 ， 在 提 高 安 全 性 的 同 时 注 重 可 扩 展 性 的 考 虑 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,最 后 ， 对 于 设 计 出 的 安 全 架 构 与 控 制 器 初 始 架 构 进 行 功 能 ， 系 统 性 能 等 比 较 ， 做 出 安 全 性 能 评 估 ， 完 成 北 向 安 全 问 题 解 决 方 案 的 所 有 设 计 。,0
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,接 着 ， 本 文 针 对 已 有 的 各 种 安 全 问 题 以 及 前 人 研 究 不 够 完 善 之 处 ， 提 出 需 求 与 改 进 想 法 ， 设 计 出 初 步 的 北 向 安 全 问 题 解 决 方 案 及 框 架 ； 提 出 自 定 义 的 编 码 规 则 ， 用 于 管 理 应 用 以 及 控 制 器 的 状 态 等 。,1
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,研 究 权 限 划 分 ， 提 出 新 的 更 细 的 更 个 性 化 的 划 分 ， 并 与 自 定 义 的 编 码 规 则 结 合 ， 在 故 障 处 理 以 及 日 常 管 理 时 发 挥 作 用 ， 为 新 的 网 络 架 构 提 供 更 好 的 便 利 性 与 更 强 的 安 全 性 。,1
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,然 后 ， 在 细 节 上 完 善 方 案 中 所 给 架 构 ， 改 进 现 有 控 制 器 ， 添 加 辅 助 模 块 ； 设 计 代 理 控 制 器 具 体 细 节 ， 用 于 应 用 ， 权 限 ， 控 制 器 相 关 表 单 的 管 理 。,1
多 控 制 器 环 境 下 北 向 安 全 问 题 研 究 与 应 用,本 文 再 从 解 决 控 制 器 单 点 失 效 问 题 出 发 ， 利 用 的 最 终 一 致 性 等 特 性 与 结 合 ， 构 想 构 建 出 多 控 制 器 环 境 ， 由 改 进 的 控 制 器 与 代 理 控 制 器 组 成 新 的 多 控 制 器 网 络 。,1
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,随 着 日 新 月 异 的 科 技 发 展 ， 智 能 体 技 术 的 应 用 领 域 也 在 飞 速 扩 张 ， 其 中 多 智 能 体 系 统 是 一 大 研 究 热 点 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,多 智 能 体 系 统 是 一 个 复 杂 的 动 态 系 统 ， 面 对 外 界 环 境 的 不 断 变 化 以 及 任 务 的 灵 活 分 配 ， 仅 仅 采 用 人 工 制 定 的 方 法 会 导 致 效 率 低 下 ， 无 法 适 应 动 态 的 变 化 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,为 了 更 好 的 解 决 上 述 问 题 ， 必 须 使 多 智 能 体 系 统 具 有 自 适 应 ， 自 学 习 能 力 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,同 时 在 多 智 能 体 协 同 问 题 上 ， 如 何 提 高 智 能 体 的 协 同 能 力 也 是 一 个 主 要 的 研 究 方 向 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,本 文 在 已 有 的 研 究 成 果 的 基 础 上 ， 从 不 同 的 角 度 出 发 对 多 智 能 体 协 同 问 题 进 行 了 研 究 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,传 统 遗 传 算 法 在 多 智 能 体 协 同 问 题 中 无 法 体 现 协 同 合 作 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,并 应 用 在 多 智 能 体 导 航 问 题 中 ， 与 标 准 的 遗 传 算 法 进 行 对 比 实 验 ， 验 证 了 算 法 的 有 效 性 ， 一 定 程 度 上 解 决 了 多 智 能 体 协 同 问 题 中 传 统 的 遗 传 算 法 缺 乏 合 作 能 力 的 问 题 。,0
多 智 能 体 协 同 控 制 关 键 算 法 研 究 与 应 用,传 统 强 化 学 习 算 法 在 多 智 能 体 协 同 问 题 中 存 在 大 量 的 重 复 探 索 。,0
